word	nodeType	unit	synset
stupendous	ADJ	lovecraftSentences	1
unheard	ADJ	lovecraftSentences	1
of	ADJ	lovecraftSentences	0
black	ADJ	lovecraftSentences	22
cyclopean	ADJ	lovecraftSentences	1
many	ADJ	lovecraftSentences	1
dark	ADJ	poeSentences	16
meerschaum	ADJ	poeSentences	2
little	ADJ	poeSentences	10
least	ADJ	poeSentences	3
profound	ADJ	poeSentences	6
casual	ADJ	poeSentences	9
certain	ADJ	poeSentences	7
early	ADJ	poeSentences	9
open	ADJ	poeSentences	36
old	ADJ	poeSentences	9
parisian	ADJ	poeSentences	2
hearty	ADJ	poeSentences	5
much	ADJ	poeSentences	7
entertaining	ADJ	poeSentences	4
contemptible	ADJ	poeSentences	1
several	ADJ	poeSentences	3
official	ADJ	poeSentences	7
great	ADJ	poeSentences	7
observed	ADJ	poeSentences	10
well	ADJ	poeSentences	22
odd	ADJ	poeSentences	6
odd	ADJ	poeSentences	6
absolute	ADJ	poeSentences	6
true	ADJ	poeSentences	15
comfortable	ADJ	poeSentences	5
more	ADJ	poeSentences	5
simple	ADJ	poeSentences	9
odd	ADJ	poeSentences	6
odd	ADJ	poeSentences	6
good	ADJ	poeSentences	27
simple	ADJ	poeSentences	9
very	ADJ	poeSentences	4
little	ADJ	poeSentences	10
plain	ADJ	poeSentences	11
good	ADJ	poeSentences	27
little	ADJ	poeSentences	10
evident	ADJ	poeSentences	2
amused	ADJ	poeSentences	3
long	ADJ	poeSentences	12
steady	ADJ	poeSentences	10
contemplative	ADJ	poeSentences	2
few	ADJ	poeSentences	2
great	ADJ	poeSentences	7
personal	ADJ	poeSentences	6
high	ADJ	poeSentences	18
certain	ADJ	poeSentences	7
last	ADJ	poeSentences	21
royal	ADJ	poeSentences	7
certain	ADJ	poeSentences	7
explicit	ADJ	poeSentences	2
certain	ADJ	poeSentences	7
certain	ADJ	poeSentences	7
such	ADJ	poeSentences	2
valuable	ADJ	poeSentences	3
fond	ADJ	poeSentences	4
understand	ADJ	poeSentences	5
third	ADJ	poeSentences	8
nameless	ADJ	poeSentences	1
illustrious	ADJ	poeSentences	2
jeopardized	ADJ	poeSentences	2
unbecoming	ADJ	poeSentences	1
ingenious	ADJ	poeSentences	1
bold	ADJ	poeSentences	4
royal	ADJ	poeSentences	7
other	ADJ	poeSentences	4
exalted	ADJ	poeSentences	5
hurried	ADJ	poeSentences	4
vain	ADJ	poeSentences	2
open	ADJ	poeSentences	36
uppermost	ADJ	poeSentences	3
secret	ADJ	poeSentences	14
ordinary	ADJ	poeSentences	7
similar	ADJ	poeSentences	5
close	ADJ	poeSentences	37
other	ADJ	poeSentences	4
public	ADJ	poeSentences	4
rightful	ADJ	poeSentences	2
third	ADJ	poeSentences	8
own	ADJ	poeSentences	2
complete	ADJ	poeSentences	10
political	ADJ	poeSentences	3
dangerous	ADJ	poeSentences	2
fine	ADJ	poeSentences	10
perfect	ADJ	poeSentences	5
sagacious	ADJ	poeSentences	2
possible	ADJ	poeSentences	4
such	ADJ	poeSentences	2
clear	ADJ	poeSentences	45
true	ADJ	poeSentences	15
first	ADJ	poeSentences	16
thorough	ADJ	poeSentences	2
chief	ADJ	poeSentences	4
parisian	ADJ	poeSentences	2
great	ADJ	poeSentences	7
absent	ADJ	poeSentences	4
numerous	ADJ	poeSentences	1
drunk	ADJ	poeSentences	9
great	ADJ	poeSentences	7
interested	ADJ	poeSentences	5
great	ADJ	poeSentences	7
enormous	ADJ	poeSentences	1
satisfied	ADJ	poeSentences	5
astute	ADJ	poeSentences	1
fancy	ADJ	poeSentences	6
possible	ADJ	poeSentences	4
possible	ADJ	poeSentences	4
own	ADJ	poeSentences	2
possible	ADJ	poeSentences	4
present	ADJ	poeSentences	18
peculiar	ADJ	poeSentences	4
equal	ADJ	poeSentences	6
true	ADJ	poeSentences	15
own	ADJ	poeSentences	2
true	ADJ	poeSentences	15
long	ADJ	poeSentences	12
thoughtful	ADJ	poeSentences	5
guilty	ADJ	poeSentences	2
certain	ADJ	poeSentences	7
long	ADJ	poeSentences	12
entire	ADJ	poeSentences	5
whole	ADJ	poeSentences	8
possible	ADJ	poeSentences	4
secret	ADJ	poeSentences	14
impossible	ADJ	poeSentences	4
secret	ADJ	poeSentences	14
plain	ADJ	poeSentences	11
certain	ADJ	poeSentences	7
accurate	ADJ	poeSentences	2
fiftieth	ADJ	poeSentences	2
fine	ADJ	poeSentences	10
long	ADJ	poeSentences	12
other	ADJ	poeSentences	4
same	ADJ	poeSentences	6
sufficient	ADJ	poeSentences	1
possible	ADJ	poeSentences	4
thin	ADJ	poeSentences	13
spiral	ADJ	poeSentences	10
much	ADJ	poeSentences	7
large	ADJ	poeSentences	11
powerful	ADJ	poeSentences	6
recent	ADJ	poeSentences	3
single	ADJ	poeSentences	10
obvious	ADJ	poeSentences	1
unusual	ADJ	poeSentences	3
entire	ADJ	poeSentences	5
individual	ADJ	poeSentences	6
square	ADJ	poeSentences	25
adjoining	ADJ	poeSentences	3
great	ADJ	poeSentences	7
prodigious	ADJ	poeSentences	3
little	ADJ	poeSentences	10
undisturbed	ADJ	poeSentences	1
mere	ADJ	poeSentences	3
accurate	ADJ	poeSentences	2
jealous	ADJ	poeSentences	2
impossible	ADJ	poeSentences	4
thorough	ADJ	poeSentences	2
needless	ADJ	poeSentences	1
sure	ADJ	poeSentences	10
well	ADJ	poeSentences	22
accurate	ADJ	poeSentences	2
internal	ADJ	poeSentences	5
external	ADJ	poeSentences	5
depressed	ADJ	poeSentences	8
good	ADJ	poeSentences	27
ordinary	ADJ	poeSentences	7
such	ADJ	poeSentences	2
much	ADJ	poeSentences	7
great	ADJ	poeSentences	7
liberal	ADJ	poeSentences	7
much	ADJ	poeSentences	7
individual	ADJ	poeSentences	6
more	ADJ	poeSentences	5
more	ADJ	poeSentences	5
more	ADJ	poeSentences	5
utmost	ADJ	poeSentences	4
little	ADJ	poeSentences	10
more	ADJ	poeSentences	5
puff	ADJ	poeSentences	17
sure	ADJ	poeSentences	10
welcome	ADJ	poeSentences	6
certain	ADJ	poeSentences	7
rich	ADJ	poeSentences	13
medical	ADJ	poeSentences	4
ordinary	ADJ	poeSentences	7
private	ADJ	poeSentences	5
imaginary	ADJ	poeSentences	2
such	ADJ	poeSentences	2
such	ADJ	poeSentences	2
sure	ADJ	poeSentences	10
little	ADJ	poeSentences	10
willing	ADJ	poeSentences	6
astounded	ADJ	poeSentences	2
speechless	ADJ	poeSentences	1
motionless	ADJ	poeSentences	1
open	ADJ	poeSentences	36
several	ADJ	poeSentences	3
vacant	ADJ	poeSentences	2
latter	ADJ	poeSentences	2
perfect	ADJ	poeSentences	5
rapid	ADJ	poeSentences	3
parisian	ADJ	poeSentences	2
able	ADJ	poeSentences	4
ingenious	ADJ	poeSentences	1
cunning	ADJ	poeSentences	5
detailed	ADJ	poeSentences	3
entire	ADJ	poeSentences	5
satisfactory	ADJ	poeSentences	2
good	ADJ	poeSentences	27
absolute	ADJ	poeSentences	6
serious	ADJ	poeSentences	6
good	ADJ	poeSentences	27
inapplicable	ADJ	poeSentences	1
certain	ADJ	poeSentences	7
ingenious	ADJ	poeSentences	1
procrustean	ADJ	poeSentences	1
deep	ADJ	poeSentences	21
shallow	ADJ	poeSentences	6
many	ADJ	poeSentences	1
well	ADJ	poeSentences	22
odd	ADJ	poeSentences	6
universal	ADJ	poeSentences	7
simple	ADJ	poeSentences	9
odd	ADJ	poeSentences	6
right	ADJ	poeSentences	36
wrong	ADJ	poeSentences	13
mere	ADJ	poeSentences	3
closed	ADJ	poeSentences	26
odd	ADJ	poeSentences	6
odd	ADJ	poeSentences	6
second	ADJ	poeSentences	15
first	ADJ	poeSentences	16
sufficient	ADJ	poeSentences	1
odd	ADJ	poeSentences	6
odd	ADJ	poeSentences	6
first	ADJ	poeSentences	16
first	ADJ	poeSentences	16
odd	ADJ	poeSentences	6
first	ADJ	poeSentences	16
impulse	ADJ	poeSentences	6
simple	ADJ	poeSentences	9
odd	ADJ	poeSentences	6
first	ADJ	poeSentences	16
second	ADJ	poeSentences	15
simple	ADJ	poeSentences	9
last	ADJ	poeSentences	21
thorough	ADJ	poeSentences	2
wise	ADJ	poeSentences	7
stupid	ADJ	poeSentences	4
good	ADJ	poeSentences	27
wicked	ADJ	poeSentences	5
possible	ADJ	poeSentences	4
spurious	ADJ	poeSentences	3
practical	ADJ	poeSentences	4
ill	ADJ	poeSentences	9
-	ADJ	poeSentences	0
admeasurement	ADJ	poeSentences	0
own	ADJ	poeSentences	2
right	ADJ	poeSentences	36
much	ADJ	poeSentences	7
own	ADJ	poeSentences	2
faithful	ADJ	poeSentences	5
individual	ADJ	poeSentences	6
diverse	ADJ	poeSentences	2
own	ADJ	poeSentences	2
own	ADJ	poeSentences	2
good	ADJ	poeSentences	27
unusual	ADJ	poeSentences	3
extraordinary	ADJ	poeSentences	3
old	ADJ	poeSentences	9
square	ADJ	poeSentences	25
human	ADJ	poeSentences	4
long	ADJ	poeSentences	12
least	ADJ	poeSentences	3
same	ADJ	poeSentences	6
such	ADJ	poeSentences	2
recherchés	ADJ	poeSentences	0
ordinary	ADJ	poeSentences	7
ordinary	ADJ	poeSentences	7
first	ADJ	poeSentences	16
presumable	ADJ	poeSentences	1
mere	ADJ	poeSentences	3
same	ADJ	poeSentences	6
political	ADJ	poeSentences	3
other	ADJ	poeSentences	4
remote	ADJ	poeSentences	6
guilty	ADJ	poeSentences	2
non	ADJ	poeSentences	1
mere	ADJ	poeSentences	3
mathematical	ADJ	poeSentences	5
grand	ADJ	poeSentences	10
good	ADJ	poeSentences	27
popular	ADJ	poeSentences	4
less	ADJ	poeSentences	5
worthy	ADJ	poeSentences	4
well	ADJ	poeSentences	22
particular	ADJ	poeSentences	9
honorable	ADJ	poeSentences	4
especial	ADJ	poeSentences	1
other	ADJ	poeSentences	4
logical	ADJ	poeSentences	4
particular	ADJ	poeSentences	9
mathematical	ADJ	poeSentences	5
mathematical	ADJ	poeSentences	5
great	ADJ	poeSentences	7
pure	ADJ	poeSentences	7
abstract	ADJ	poeSentences	9
general	ADJ	poeSentences	10
egregious	ADJ	poeSentences	1
mathematical	ADJ	poeSentences	5
general	ADJ	poeSentences	10
true	ADJ	poeSentences	15
false	ADJ	poeSentences	11
latter	ADJ	poeSentences	2
untrue	ADJ	poeSentences	4
equal	ADJ	poeSentences	6
united	ADJ	poeSentences	8
equal	ADJ	poeSentences	6
numerous	ADJ	poeSentences	1
other	ADJ	poeSentences	4
mathematical	ADJ	poeSentences	5
finite	ADJ	poeSentences	2
general	ADJ	poeSentences	10
analogous	ADJ	poeSentences	2
pagan	ADJ	poeSentences	4
unaccountable	ADJ	poeSentences	2
short	ADJ	poeSentences	23
mere	ADJ	poeSentences	3
equal	ADJ	poeSentences	6
equal	ADJ	poeSentences	6
equal	ADJ	poeSentences	6
convenient	ADJ	poeSentences	2
continued	ADJ	poeSentences	11
last	ADJ	poeSentences	21
more	ADJ	poeSentences	5
mathematician	ADJ	poeSentences	1
bold	ADJ	poeSentences	4
aware	ADJ	poeSentences	2
ordinary	ADJ	poeSentences	7
policial	ADJ	poeSentences	0
secret	ADJ	poeSentences	14
frequent	ADJ	poeSentences	4
certain	ADJ	poeSentences	7
thorough	ADJ	poeSentences	2
whole	ADJ	poeSentences	8
invariable	ADJ	poeSentences	2
policial	ADJ	poeSentences	0
whole	ADJ	poeSentences	8
ordinary	ADJ	poeSentences	7
weak	ADJ	poeSentences	12
intricate	ADJ	poeSentences	1
remote	ADJ	poeSentences	6
open	ADJ	poeSentences	36
fine	ADJ	poeSentences	10
first	ADJ	poeSentences	16
possible	ADJ	poeSentences	4
much	ADJ	poeSentences	7
evident	ADJ	poeSentences	2
continued	ADJ	poeSentences	11
strict	ADJ	poeSentences	5
immaterial	ADJ	poeSentences	5
rhetorical	ADJ	poeSentences	2
identical	ADJ	poeSentences	5
true	ADJ	poeSentences	15
large	ADJ	poeSentences	11
more	ADJ	poeSentences	5
small	ADJ	poeSentences	13
subsequent	ADJ	poeSentences	1
commensurate	ADJ	poeSentences	1
latter	ADJ	poeSentences	2
vast	ADJ	poeSentences	1
forcible	ADJ	poeSentences	1
constant	ADJ	poeSentences	5
eventful	ADJ	poeSentences	2
inferior	ADJ	poeSentences	8
embarrassed	ADJ	poeSentences	4
full	ADJ	poeSentences	13
first	ADJ	poeSentences	16
few	ADJ	poeSentences	2
attractive	ADJ	poeSentences	3
short	ADJ	poeSentences	23
motley	ADJ	poeSentences	7
perplexed	ADJ	poeSentences	3
adept	ADJ	poeSentences	2
such	ADJ	poeSentences	2
large	ADJ	poeSentences	11
other	ADJ	poeSentences	4
obvious	ADJ	poeSentences	1
physical	ADJ	poeSentences	7
analogous	ADJ	poeSentences	2
moral	ADJ	poeSentences	3
unnoticed	ADJ	poeSentences	1
evident	ADJ	poeSentences	2
probable	ADJ	poeSentences	3
possible	ADJ	poeSentences	4
whole	ADJ	poeSentences	8
good	ADJ	poeSentences	27
daring	ADJ	poeSentences	7
dashing	ADJ	poeSentences	8
good	ADJ	poeSentences	27
decisive	ADJ	poeSentences	4
ordinary	ADJ	poeSentences	7
satisfied	ADJ	poeSentences	5
comprehensive	ADJ	poeSentences	3
sagacious	ADJ	poeSentences	2
full	ADJ	poeSentences	13
green	ADJ	poeSentences	14
fine	ADJ	poeSentences	10
ministerial	ADJ	poeSentences	2
usual	ADJ	poeSentences	2
last	ADJ	poeSentences	21
energetic	ADJ	poeSentences	2
human	ADJ	poeSentences	4
alive	ADJ	poeSentences	7
weak	ADJ	poeSentences	12
whole	ADJ	poeSentences	8
intent	ADJ	poeSentences	3
especial	ADJ	poeSentences	1
large	ADJ	poeSentences	11
miscellaneous	ADJ	poeSentences	2
other	ADJ	poeSentences	4
musical	ADJ	poeSentences	5
few	ADJ	poeSentences	2
long	ADJ	poeSentences	12
deliberate	ADJ	poeSentences	4
particular	ADJ	poeSentences	9
fillagree	ADJ	poeSentences	1
dirty	ADJ	poeSentences	13
blue	ADJ	poeSentences	16
little	ADJ	poeSentences	10
solitary	ADJ	poeSentences	7
first	ADJ	poeSentences	16
worthless	ADJ	poeSentences	2
large	ADJ	poeSentences	11
black	ADJ	poeSentences	22
cipher	ADJ	poeSentences	7
diminutive	ADJ	poeSentences	2
female	ADJ	poeSentences	5
uppermost	ADJ	poeSentences	3
sure	ADJ	poeSentences	10
different	ADJ	poeSentences	5
large	ADJ	poeSentences	11
black	ADJ	poeSentences	22
cipher	ADJ	poeSentences	7
small	ADJ	poeSentences	13
red	ADJ	poeSentences	7
ducal	ADJ	poeSentences	1
diminutive	ADJ	poeSentences	2
feminine	ADJ	poeSentences	5
certain	ADJ	poeSentences	7
royal	ADJ	poeSentences	7
bold	ADJ	poeSentences	4
excessive	ADJ	poeSentences	2
inconsistent	ADJ	poeSentences	3
true	ADJ	poeSentences	15
methodical	ADJ	poeSentences	1
suggestive	ADJ	poeSentences	3
hyper	ADJ	poeSentences	0
-	ADJ	poeSentences	0
obtrusive	ADJ	poeSentences	2
full	ADJ	poeSentences	13
corroborative	ADJ	poeSentences	1
possible	ADJ	poeSentences	4
external	ADJ	poeSentences	5
trivial	ADJ	poeSentences	3
necessary	ADJ	poeSentences	3
broken	ADJ	poeSentences	72
stiff	ADJ	poeSentences	11
reversed	ADJ	poeSentences	7
same	ADJ	poeSentences	6
original	ADJ	poeSentences	6
sufficient	ADJ	poeSentences	1
clear	ADJ	poeSentences	45
directed	ADJ	poeSentences	15
good	ADJ	poeSentences	27
next	ADJ	poeSentences	4
loud	ADJ	poeSentences	4
fearful	ADJ	poeSentences	5
terrified	ADJ	poeSentences	2
open	ADJ	poeSentences	36
cipher	ADJ	poeSentences	7
frantic	ADJ	poeSentences	2
lunatic	ADJ	poeSentences	3
farewell	ADJ	poeSentences	2
own	ADJ	poeSentences	2
well	ADJ	poeSentences	22
first	ADJ	poeSentences	16
desperate	ADJ	poeSentences	7
wild	ADJ	poeSentences	17
ministerial	ADJ	poeSentences	2
alive	ADJ	poeSentences	7
good	ADJ	poeSentences	27
political	ADJ	poeSentences	3
unaware	ADJ	poeSentences	1
political	ADJ	poeSentences	3
precipitate	ADJ	poeSentences	7
awkward	ADJ	poeSentences	6
easy	ADJ	poeSentences	15
present	ADJ	poeSentences	18
least	ADJ	poeSentences	3
unprincipled	ADJ	poeSentences	2
precise	ADJ	poeSentences	2
certain	ADJ	poeSentences	7
particular	ADJ	poeSentences	9
right	ADJ	poeSentences	36
interior	ADJ	poeSentences	8
insulting	ADJ	poeSentences	2
evil	ADJ	poeSentences	6
acquainted	ADJ	poeSentences	4
oriental	ADJ	poeSentences	2
american	ADJ	poeSentences	5
remarkable	ADJ	poeSentences	2
little	ADJ	poeSentences	10
astonished	ADJ	poeSentences	2
literary	ADJ	poeSentences	3
arabian	ADJ	poeSentences	4
inaccurate	ADJ	poeSentences	1
least	ADJ	poeSentences	3
full	ADJ	poeSentences	13
interesting	ADJ	poeSentences	4
inquisitive	ADJ	poeSentences	2
usual	ADJ	poeSentences	2
certain	ADJ	poeSentences	7
good	ADJ	poeSentences	27
jealous	ADJ	poeSentences	2
beautiful	ADJ	poeSentences	2
next	ADJ	poeSentences	4
many	ADJ	poeSentences	1
religious	ADJ	poeSentences	5
great	ADJ	poeSentences	7
devout	ADJ	poeSentences	2
excellent	ADJ	poeSentences	1
grand	ADJ	poeSentences	10
meritorious	ADJ	poeSentences	1
grand	ADJ	poeSentences	10
grand	ADJ	poeSentences	10
grand	ADJ	poeSentences	10
slight	ADJ	poeSentences	5
fair	ADJ	poeSentences	17
excellent	ADJ	poeSentences	1
beautiful	ADJ	poeSentences	2
black	ADJ	poeSentences	22
open	ADJ	poeSentences	36
politic	ADJ	poeSentences	2
ingenious	ADJ	poeSentences	1
little	ADJ	poeSentences	10
specious	ADJ	poeSentences	2
royal	ADJ	poeSentences	7
easy	ADJ	poeSentences	15
little	ADJ	poeSentences	10
good	ADJ	poeSentences	27
bad	ADJ	poeSentences	17
easy	ADJ	poeSentences	15
profound	ADJ	poeSentences	6
black	ADJ	poeSentences	22
high	ADJ	poeSentences	18
more	ADJ	poeSentences	5
pleasant	ADJ	poeSentences	2
genteel	ADJ	poeSentences	1
sorry	ADJ	poeSentences	4
sound	ADJ	poeSentences	24
religious	ADJ	poeSentences	5
next	ADJ	poeSentences	4
black	ADJ	poeSentences	22
black	ADJ	poeSentences	22
black	ADJ	poeSentences	22
blue	ADJ	poeSentences	16
pink	ADJ	poeSentences	7
green	ADJ	poeSentences	14
violent	ADJ	poeSentences	5
interested	ADJ	poeSentences	5
other	ADJ	poeSentences	4
next	ADJ	poeSentences	4
similar	ADJ	poeSentences	5
similar	ADJ	poeSentences	5
next	ADJ	poeSentences	4
good	ADJ	poeSentences	27
less	ADJ	poeSentences	5
regular	ADJ	poeSentences	17
probable	ADJ	poeSentences	3
heir	ADJ	poeSentences	2
whole	ADJ	poeSentences	8
latter	ADJ	poeSentences	2
proper	ADJ	poeSentences	4
pleasant	ADJ	poeSentences	2
great	ADJ	poeSentences	7
many	ADJ	poeSentences	1
pleasant	ADJ	poeSentences	2
pleasant	ADJ	poeSentences	2
true	ADJ	poeSentences	15
french	ADJ	poeSentences	5
dear	ADJ	poeSentences	8
verbatim	ADJ	poeSentences	2
dear	ADJ	poeSentences	8
little	ADJ	poeSentences	10
odious	ADJ	poeSentences	1
guilty	ADJ	poeSentences	2
great	ADJ	poeSentences	7
sorry	ADJ	poeSentences	4
full	ADJ	poeSentences	13
numerous	ADJ	poeSentences	1
other	ADJ	poeSentences	4
interesting	ADJ	poeSentences	4
sleepy	ADJ	poeSentences	1
particular	ADJ	poeSentences	9
short	ADJ	poeSentences	23
grievous	ADJ	poeSentences	4
late	ADJ	poeSentences	11
great	ADJ	poeSentences	7
horrible	ADJ	poeSentences	1
remarkable	ADJ	poeSentences	2
particular	ADJ	poeSentences	9
arabic	ADJ	poeSentences	2
good	ADJ	poeSentences	27
more	ADJ	poeSentences	5
old	ADJ	poeSentences	9
old	ADJ	poeSentences	9
many	ADJ	poeSentences	1
foreign	ADJ	poeSentences	4
such	ADJ	poeSentences	2
precious	ADJ	poeSentences	5
least	ADJ	poeSentences	3
bulky	ADJ	poeSentences	1
several	ADJ	poeSentences	3
singular	ADJ	poeSentences	7
black	ADJ	poeSentences	22
vast	ADJ	poeSentences	1
great	ADJ	poeSentences	7
inconceivable	ADJ	poeSentences	1
huge	ADJ	poeSentences	1
long	ADJ	poeSentences	12
equal	ADJ	poeSentences	6
lofty	ADJ	poeSentences	3
wide	ADJ	poeSentences	11
great	ADJ	poeSentences	7
sublime	ADJ	poeSentences	6
ordinary	ADJ	poeSentences	7
solid	ADJ	poeSentences	18
narrow	ADJ	poeSentences	10
red	ADJ	poeSentences	7
metallic	ADJ	poeSentences	3
flat	ADJ	poeSentences	24
white	ADJ	poeSentences	25
whole	ADJ	poeSentences	8
horrible	ADJ	poeSentences	1
green	ADJ	poeSentences	14
other	ADJ	poeSentences	4
parallel	ADJ	poeSentences	8
red	ADJ	poeSentences	7
dreadful	ADJ	poeSentences	3
large	ADJ	poeSentences	11
solid	ADJ	poeSentences	18
great	ADJ	poeSentences	7
latter	ADJ	poeSentences	2
small	ADJ	poeSentences	13
thick	ADJ	poeSentences	13
prodigious	ADJ	poeSentences	3
disagreeable	ADJ	poeSentences	3
hideous	ADJ	poeSentences	2
great	ADJ	poeSentences	7
nearer	ADJ	poeSentences	7
vast	ADJ	poeSentences	1
ugly	ADJ	poeSentences	4
uncomfortable	ADJ	poeSentences	2
good	ADJ	poeSentences	27
fitting	ADJ	poeSentences	15
tight	ADJ	poeSentences	16
poor	ADJ	poeSentences	7
awkward	ADJ	poeSentences	6
severe	ADJ	poeSentences	6
very	ADJ	poeSentences	4
certain	ADJ	poeSentences	7
square	ADJ	poeSentences	25
first	ADJ	poeSentences	16
heavy	ADJ	poeSentences	30
solid	ADJ	poeSentences	18
great	ADJ	poeSentences	7
steady	ADJ	poeSentences	10
safe	ADJ	poeSentences	7
black	ADJ	poeSentences	22
such	ADJ	poeSentences	2
wide	ADJ	poeSentences	11
stiff	ADJ	poeSentences	11
impossible	ADJ	poeSentences	4
poor	ADJ	poeSentences	7
same	ADJ	poeSentences	6
perpetual	ADJ	poeSentences	2
wonderful	ADJ	poeSentences	1
awful	ADJ	poeSentences	7
great	ADJ	poeSentences	7
terrible	ADJ	poeSentences	4
dense	ADJ	poeSentences	4
odd	ADJ	poeSentences	6
large	ADJ	poeSentences	11
loud	ADJ	poeSentences	4
harsh	ADJ	poeSentences	6
disagreeable	ADJ	poeSentences	3
cruel	ADJ	poeSentences	1
evil	ADJ	poeSentences	6
such	ADJ	poeSentences	2
inf	ADJ	poeSentences	0
little	ADJ	poeSentences	10
large	ADJ	poeSentences	11
more	ADJ	poeSentences	5
savage	ADJ	poeSentences	8
evil	ADJ	poeSentences	6
requisite	ADJ	poeSentences	2
ill	ADJ	poeSentences	9
vengeful	ADJ	poeSentences	1
malicious	ADJ	poeSentences	1
wicked	ADJ	poeSentences	5
full	ADJ	poeSentences	13
opposite	ADJ	poeSentences	11
excellent	ADJ	poeSentences	1
overtaken	ADJ	poeSentences	3
comfortable	ADJ	poeSentences	5
such	ADJ	poeSentences	2
useless	ADJ	poeSentences	1
good	ADJ	poeSentences	27
few	ADJ	poeSentences	2
various	ADJ	poeSentences	4
vain	ADJ	poeSentences	2
ardent	ADJ	poeSentences	3
washish	ADJ	poeSentences	0
squashish	ADJ	poeSentences	0
hey	ADJ	poeSentences	0
hiss	ADJ	poeSentences	6
whiss	ADJ	poeSentences	0
conversant	ADJ	poeSentences	1
washish	ADJ	poeSentences	0
happy	ADJ	poeSentences	4
dear	ADJ	poeSentences	8
excellent	ADJ	poeSentences	1
desirous	ADJ	poeSentences	1
free	ADJ	poeSentences	22
surprising	ADJ	poeSentences	4
dear	ADJ	poeSentences	8
latter	ADJ	poeSentences	2
entertaining	ADJ	poeSentences	4
strange	ADJ	poeSentences	3
prodigious	ADJ	poeSentences	3
latter	ADJ	poeSentences	2
flat	ADJ	poeSentences	24
singular	ADJ	poeSentences	7
true	ADJ	poeSentences	15
good	ADJ	poeSentences	27
many	ADJ	poeSentences	1
little	ADJ	poeSentences	10
ill	ADJ	poeSentences	9
mannered	ADJ	poeSentences	1
solid	ADJ	poeSentences	18
last	ADJ	poeSentences	21
great	ADJ	poeSentences	7
spacious	ADJ	poeSentences	2
magnificent	ADJ	poeSentences	1
large	ADJ	poeSentences	11
immense	ADJ	poeSentences	1
black	ADJ	poeSentences	22
ebony	ADJ	poeSentences	4
lofty	ADJ	poeSentences	3
wide	ADJ	poeSentences	11
vast	ADJ	poeSentences	1
dark	ADJ	poeSentences	16
dark	ADJ	poeSentences	16
impossible	ADJ	poeSentences	4
white	ADJ	poeSentences	25
reversed	ADJ	poeSentences	7
great	ADJ	poeSentences	7
more	ADJ	poeSentences	5
full	ADJ	poeSentences	13
tall	ADJ	poeSentences	5
luxuriant	ADJ	poeSentences	3
dense	ADJ	poeSentences	4
own	ADJ	poeSentences	2
same	ADJ	poeSentences	6
magnificent	ADJ	poeSentences	1
whole	ADJ	poeSentences	8
glorious	ADJ	poeSentences	3
several	ADJ	poeSentences	3
unspeakable	ADJ	poeSentences	3
rich	ADJ	poeSentences	13
perpendicular	ADJ	poeSentences	7
perpetual	ADJ	poeSentences	2
sweet	ADJ	poeSentences	16
scented	ADJ	poeSentences	7
whole	ADJ	poeSentences	8
gorgeous	ADJ	poeSentences	1
luxuriant	ADJ	poeSentences	3
inevitable	ADJ	poeSentences	3
great	ADJ	poeSentences	7
monstrous	ADJ	poeSentences	3
hideous	ADJ	poeSentences	2
vast	ADJ	poeSentences	1
other	ADJ	poeSentences	4
other	ADJ	poeSentences	4
immense	ADJ	poeSentences	1
other	ADJ	poeSentences	4
intense	ADJ	poeSentences	3
wonderful	ADJ	poeSentences	1
detestable	ADJ	poeSentences	2
other	ADJ	poeSentences	4
horrid	ADJ	poeSentences	2
solitary	ADJ	poeSentences	7
such	ADJ	poeSentences	2
daily	ADJ	poeSentences	5
wise	ADJ	poeSentences	7
difficult	ADJ	poeSentences	2
other	ADJ	poeSentences	4
profound	ADJ	poeSentences	6
big	ADJ	poeSentences	17
long	ADJ	poeSentences	12
identical	ADJ	poeSentences	5
close	ADJ	poeSentences	37
less	ADJ	poeSentences	5
whole	ADJ	poeSentences	8
several	ADJ	poeSentences	3
great	ADJ	poeSentences	7
large	ADJ	poeSentences	11
former	ADJ	poeSentences	5
big	ADJ	poeSentences	17
big	ADJ	poeSentences	17
most	ADJ	poeSentences	5
terrible	ADJ	poeSentences	4
prodigious	ADJ	poeSentences	3
soft	ADJ	poeSentences	20
smooth	ADJ	poeSentences	12
various	ADJ	poeSentences	4
human	ADJ	poeSentences	4
frightful	ADJ	poeSentences	3
horrible	ADJ	poeSentences	1
heavy	ADJ	poeSentences	30
immense	ADJ	poeSentences	1
prodigious	ADJ	poeSentences	3
blue	ADJ	poeSentences	16
few	ADJ	poeSentences	2
wonderful	ADJ	poeSentences	1
own	ADJ	poeSentences	2
native	ADJ	poeSentences	7
own	ADJ	poeSentences	2
ashamed	ADJ	poeSentences	1
contemptuous	ADJ	poeSentences	1
general	ADJ	poeSentences	10
powerful	ADJ	poeSentences	6
painful	ADJ	poeSentences	4
miraculous	ADJ	poeSentences	2
several	ADJ	poeSentences	3
singular	ADJ	poeSentences	7
huge	ADJ	poeSentences	1
black	ADJ	poeSentences	22
usual	ADJ	poeSentences	2
hard	ADJ	poeSentences	22
strong	ADJ	poeSentences	10
swift	ADJ	poeSentences	5
weighty	ADJ	poeSentences	5
grand	ADJ	poeSentences	10
most	ADJ	poeSentences	5
big	ADJ	poeSentences	17
black	ADJ	poeSentences	22
