word	nodeType	unit	synset
door	NOUN	poeSentences	5
absence	NOUN	poeSentences	4
et	NOUN	poeSentences	0
angle	NOUN	poeSentences	8
box	NOUN	poeSentences	13
matter	NOUN	poeSentences	7
awe	NOUN	poeSentences	3
pulpit	NOUN	poeSentences	1
room	NOUN	poeSentences	5
crossing	NOUN	poeSentences	15
irregularity	NOUN	poeSentences	4
bench	NOUN	poeSentences	9
desk	NOUN	poeSentences	1
time	NOUN	poeSentences	15
book	NOUN	poeSentences	15
letter	NOUN	poeSentences	8
name	NOUN	poeSentences	15
length	NOUN	poeSentences	5
figure	NOUN	poeSentences	18
effort	NOUN	poeSentences	4
knife	NOUN	poeSentences	4
form	NOUN	poeSentences	23
portion	NOUN	poeSentences	8
day	NOUN	poeSentences	10
bucket	NOUN	poeSentences	4
water	NOUN	poeSentences	10
extremity	NOUN	poeSentences	5
room	NOUN	poeSentences	5
clock	NOUN	poeSentences	2
dimension	NOUN	poeSentences	6
wall	NOUN	poeSentences	9
academy	NOUN	poeSentences	4
tedium	NOUN	poeSentences	2
disgust	NOUN	poeSentences	3
year	NOUN	poeSentences	4
lustrum	NOUN	poeSentences	2
life	NOUN	poeSentences	14
brain	NOUN	poeSentences	7
childhood	NOUN	poeSentences	2
world	NOUN	poeSentences	9
incident	NOUN	poeSentences	4
monotony	NOUN	poeSentences	2
school	NOUN	poeSentences	10
excitement	NOUN	poeSentences	4
riper	NOUN	poeSentences	5
youth	NOUN	poeSentences	6
luxury	NOUN	poeSentences	3
manhood	NOUN	poeSentences	3
crime	NOUN	poeSentences	2
development	NOUN	poeSentences	9
outré	NOUN	poeSentences	0
mankind	NOUN	poeSentences	1
event	NOUN	poeSentences	4
existence	NOUN	poeSentences	2
age	NOUN	poeSentences	8
impression	NOUN	poeSentences	9
shadow	NOUN	poeSentences	12
remembrance	NOUN	poeSentences	2
regathering	NOUN	poeSentences	0
pleasure	NOUN	poeSentences	5
pain	NOUN	poeSentences	7
childhood	NOUN	poeSentences	2
energy	NOUN	poeSentences	7
man	NOUN	poeSentences	13
memory	NOUN	poeSentences	5
line	NOUN	poeSentences	36
exergue	NOUN	poeSentences	0
medal	NOUN	poeSentences	1
fact	NOUN	poeSentences	4
fact	NOUN	poeSentences	4
world	NOUN	poeSentences	9
view	NOUN	poeSentences	13
morning	NOUN	poeSentences	4
awakening	NOUN	poeSentences	4
summon	NOUN	poeSentences	4
bed	NOUN	poeSentences	13
conning	NOUN	poeSentences	2
recitation	NOUN	poeSentences	4
holiday	NOUN	poeSentences	3
perambulation	NOUN	poeSentences	2
play	NOUN	poeSentences	52
ground	NOUN	poeSentences	30
broil	NOUN	poeSentences	4
pastime	NOUN	poeSentences	1
intrigues;—these	NOUN	poeSentences	0
sorcery	NOUN	poeSentences	1
wilderness	NOUN	poeSentences	4
sensation	NOUN	poeSentences	5
world	NOUN	poeSentences	9
incident	NOUN	poeSentences	4
universe	NOUN	poeSentences	3
emotion	NOUN	poeSentences	1
excitement	NOUN	poeSentences	4
spirit	NOUN	poeSentences	9
stirring	NOUN	poeSentences	12
truth	NOUN	poeSentences	5
ardor	NOUN	poeSentences	3
enthusiasm	NOUN	poeSentences	3
imperiousness	NOUN	poeSentences	1
disposition	NOUN	poeSentences	4
character	NOUN	poeSentences	10
schoolmate	NOUN	poeSentences	1
gradation	NOUN	poeSentences	3
ascendancy	NOUN	poeSentences	1
myself;—over	NOUN	poeSentences	0
exception	NOUN	poeSentences	3
exception	NOUN	poeSentences	3
person	NOUN	poeSentences	3
scholar	NOUN	poeSentences	3
relation	NOUN	poeSentences	6
bore	NOUN	poeSentences	19
surname	NOUN	poeSentences	1
myself;—a	NOUN	poeSentences	0
circumstance	NOUN	poeSentences	4
fact	NOUN	poeSentences	4
descent	NOUN	poeSentences	6
everyday	NOUN	poeSentences	3
appellation	NOUN	poeSentences	1
right	NOUN	poeSentences	36
time	NOUN	poeSentences	15
mind	NOUN	poeSentences	13
property	NOUN	poeSentences	5
mob	NOUN	poeSentences	4
narrative	NOUN	poeSentences	2
title	NOUN	poeSentences	12
real	NOUN	poeSentences	13
namesake	NOUN	poeSentences	1
school	NOUN	poeSentences	10
phraseology	NOUN	poeSentences	1
set	NOUN	poeSentences	45
study	NOUN	poeSentences	16
class	NOUN	poeSentences	9
sport	NOUN	poeSentences	9
broil	NOUN	poeSentences	4
play	NOUN	poeSentences	52
ground	NOUN	poeSentences	30
belief	NOUN	poeSentences	2
assertion	NOUN	poeSentences	2
submission	NOUN	poeSentences	7
will	NOUN	poeSentences	6
dictation	NOUN	poeSentences	3
respect	NOUN	poeSentences	9
earth	NOUN	poeSentences	9
despotism	NOUN	poeSentences	2
despotism	NOUN	poeSentences	2
master	NOUN	poeSentences	15
mind	NOUN	poeSentences	13
boyhood	NOUN	poeSentences	1
spirit	NOUN	poeSentences	9
companion	NOUN	poeSentences	4
rebellion	NOUN	poeSentences	2
source	NOUN	poeSentences	11
embarrassment	NOUN	poeSentences	4
spite	NOUN	poeSentences	3
bravado	NOUN	poeSentences	1
public	NOUN	poeSentences	4
point	NOUN	poeSentences	40
pretension	NOUN	poeSentences	3
equality	NOUN	poeSentences	2
proof	NOUN	poeSentences	12
superiority	NOUN	poeSentences	4
struggle	NOUN	poeSentences	7
superiority	NOUN	poeSentences	4
equality	NOUN	poeSentences	2
truth	NOUN	poeSentences	5
one	NOUN	poeSentences	9
associate	NOUN	poeSentences	9
blindness	NOUN	poeSentences	1
competition	NOUN	poeSentences	4
resistance	NOUN	poeSentences	11
interference	NOUN	poeSentences	5
purpose	NOUN	poeSentences	5
ambition	NOUN	poeSentences	3
energy	NOUN	poeSentences	7
mind	NOUN	poeSentences	13
rivalry	NOUN	poeSentences	1
desire	NOUN	poeSentences	6
time	NOUN	poeSentences	15
feeling	NOUN	poeSentences	19
wonder	NOUN	poeSentences	6
abasement	NOUN	poeSentences	2
pique	NOUN	poeSentences	3
injury	NOUN	poeSentences	5
insult	NOUN	poeSentences	3
contradiction	NOUN	poeSentences	3
affectionateness	NOUN	poeSentences	2
manner	NOUN	poeSentences	3
behavior	NOUN	poeSentences	4
self	NOUN	poeSentences	3
conceit	NOUN	poeSentences	5
air	NOUN	poeSentences	15
patronage	NOUN	poeSentences	7
protection	NOUN	poeSentences	7
trait	NOUN	poeSentences	1
conduct	NOUN	poeSentences	8
identity	NOUN	poeSentences	4
name	NOUN	poeSentences	15
accident	NOUN	poeSentences	2
school	NOUN	poeSentences	10
day	NOUN	poeSentences	10
notion	NOUN	poeSentences	4
brother	NOUN	poeSentences	5
class	NOUN	poeSentences	9
academy	NOUN	poeSentences	4
strictness	NOUN	poeSentences	2
affair	NOUN	poeSentences	3
junior	NOUN	poeSentences	7
degree	NOUN	poeSentences	7
family	NOUN	poeSentences	8
brother	NOUN	poeSentences	5
twin	NOUN	poeSentences	9
namesake	NOUN	poeSentences	1
nineteenth	NOUN	poeSentences	2
coincidence	NOUN	poeSentences	3
day	NOUN	poeSentences	10
nativity	NOUN	poeSentences	2
spite	NOUN	poeSentences	3
anxiety	NOUN	poeSentences	2
rivalry	NOUN	poeSentences	1
spirit	NOUN	poeSentences	9
contradiction	NOUN	poeSentences	3
day	NOUN	poeSentences	10
quarrel	NOUN	poeSentences	3
palm	NOUN	poeSentences	5
victory	NOUN	poeSentences	1
manner	NOUN	poeSentences	3
sense	NOUN	poeSentences	9
pride	NOUN	poeSentences	6
part	NOUN	poeSentences	18
dignity	NOUN	poeSentences	3
term	NOUN	poeSentences	8
point	NOUN	poeSentences	40
congeniality	NOUN	poeSentences	2
temper	NOUN	poeSentences	9
sentiment	NOUN	poeSentences	2
position	NOUN	poeSentences	18
friendship	NOUN	poeSentences	1
feeling	NOUN	poeSentences	19
animosity	NOUN	poeSentences	1
esteem	NOUN	poeSentences	5
respect	NOUN	poeSentences	9
fear	NOUN	poeSentences	8
world	NOUN	poeSentences	9
curiosity	NOUN	poeSentences	2
moralist	NOUN	poeSentences	2
addition	NOUN	poeSentences	6
companion	NOUN	poeSentences	4
state	NOUN	poeSentences	11
affair	NOUN	poeSentences	3
attack	NOUN	poeSentences	15
channel	NOUN	poeSentences	11
banter	NOUN	poeSentences	2
joke	NOUN	poeSentences	6
pain	NOUN	poeSentences	7
aspect	NOUN	poeSentences	5
fun	NOUN	poeSentences	4
hostility	NOUN	poeSentences	4
endeavour	NOUN	poeSentences	3
head	NOUN	poeSentences	42
mean	NOUN	poeSentences	16
plan	NOUN	poeSentences	7
namesake	NOUN	poeSentences	1
character	NOUN	poeSentences	10
austerity	NOUN	poeSentences	1
poignancy	NOUN	poeSentences	2
joke	NOUN	poeSentences	6
heel	NOUN	poeSentences	11
point	NOUN	poeSentences	40
peculiarity	NOUN	poeSentences	3
disease	NOUN	poeSentences	1
antagonist	NOUN	poeSentences	3
wit	NOUN	poeSentences	3
end	NOUN	poeSentences	18
rival	NOUN	poeSentences	3
weakness	NOUN	poeSentences	5
organ	NOUN	poeSentences	6
voice	NOUN	poeSentences	13
time	NOUN	poeSentences	15
whisper	NOUN	poeSentences	3
defect	NOUN	poeSentences	5
advantage	NOUN	poeSentences	4
power	NOUN	poeSentences	10
retaliation	NOUN	poeSentences	1
kind	NOUN	poeSentences	4
form	NOUN	poeSentences	23
wit	NOUN	poeSentences	3
measure	NOUN	poeSentences	13
sagacity	NOUN	poeSentences	2
thing	NOUN	poeSentences	12
question	NOUN	poeSentences	11
annoyance	NOUN	poeSentences	5
aversion	NOUN	poeSentences	2
patronymic	NOUN	poeSentences	2
praenoman	NOUN	poeSentences	0
word	NOUN	poeSentences	11
venom	NOUN	poeSentences	2
ear	NOUN	poeSentences	5
day	NOUN	poeSentences	10
arrival	NOUN	poeSentences	3
academy	NOUN	poeSentences	4
name	NOUN	poeSentences	15
name	NOUN	poeSentences	15
cause	NOUN	poeSentences	7
twofold	NOUN	poeSentences	3
repetition	NOUN	poeSentences	3
presence	NOUN	poeSentences	6
concern	NOUN	poeSentences	7
routine	NOUN	poeSentences	4
school	NOUN	poeSentences	10
business	NOUN	poeSentences	9
account	NOUN	poeSentences	14
coincidence	NOUN	poeSentences	3
feeling	NOUN	poeSentences	19
vexation	NOUN	poeSentences	4
circumstance	NOUN	poeSentences	4
tending	NOUN	poeSentences	5
resemblance	NOUN	poeSentences	1
rival	NOUN	poeSentences	3
fact	NOUN	poeSentences	4
age	NOUN	poeSentences	8
height	NOUN	poeSentences	4
contour	NOUN	poeSentences	4
person	NOUN	poeSentences	3
outline	NOUN	poeSentences	6
feature	NOUN	poeSentences	8
rumor	NOUN	poeSentences	2
relationship	NOUN	poeSentences	4
form	NOUN	poeSentences	23
word	NOUN	poeSentences	11
disturbance	NOUN	poeSentences	7
allusion	NOUN	poeSentences	1
similarity	NOUN	poeSentences	2
mind	NOUN	poeSentences	13
person	NOUN	poeSentences	3
condition	NOUN	poeSentences	13
truth	NOUN	poeSentences	5
reason	NOUN	poeSentences	9
exception	NOUN	poeSentences	3
matter	NOUN	poeSentences	7
relationship	NOUN	poeSentences	4
case	NOUN	poeSentences	22
similarity	NOUN	poeSentences	2
subject	NOUN	poeSentences	15
comment	NOUN	poeSentences	6
schoolfellow	NOUN	poeSentences	1
bearing	NOUN	poeSentences	20
circumstance	NOUN	poeSentences	4
field	NOUN	poeSentences	21
annoyance	NOUN	poeSentences	5
penetration	NOUN	poeSentences	6
cue	NOUN	poeSentences	5
imitation	NOUN	poeSentences	5
word	NOUN	poeSentences	11
action	NOUN	poeSentences	12
part	NOUN	poeSentences	18
dress	NOUN	poeSentences	21
matter	NOUN	poeSentences	7
gait	NOUN	poeSentences	3
manner	NOUN	poeSentences	3
difficulty	NOUN	poeSentences	4
spite	NOUN	poeSentences	3
defect	NOUN	poeSentences	5
voice	NOUN	poeSentences	13
tone	NOUN	poeSentences	15
course	NOUN	poeSentences	13
key	NOUN	poeSentences	21
whisper	NOUN	poeSentences	3
echo	NOUN	poeSentences	9
portraiture	NOUN	poeSentences	2
caricature	NOUN	poeSentences	2
consolation	NOUN	poeSentences	2
fact	NOUN	poeSentences	4
imitation	NOUN	poeSentences	5
smile	NOUN	poeSentences	3
namesake	NOUN	poeSentences	1
bosom	NOUN	poeSentences	8
effect	NOUN	poeSentences	8
sting	NOUN	poeSentences	9
applause	NOUN	poeSentences	1
success	NOUN	poeSentences	4
endeavour	NOUN	poeSentences	3
school	NOUN	poeSentences	10
design	NOUN	poeSentences	14
accomplishment	NOUN	poeSentences	2
sneer	NOUN	poeSentences	4
month	NOUN	poeSentences	2
riddle	NOUN	poeSentences	8
gradation	NOUN	poeSentences	3
copy	NOUN	poeSentences	8
security	NOUN	poeSentences	9
master	NOUN	poeSentences	15
air	NOUN	poeSentences	15
copyist	NOUN	poeSentences	1
letter	NOUN	poeSentences	8
painting	NOUN	poeSentences	8
obtuse	NOUN	poeSentences	4
spirit	NOUN	poeSentences	9
original	NOUN	poeSentences	6
contemplation	NOUN	poeSentences	2
chagrin	NOUN	poeSentences	2
air	NOUN	poeSentences	15
patronage	NOUN	poeSentences	7
interference	NOUN	poeSentences	5
will	NOUN	poeSentences	6
interference	NOUN	poeSentences	5
character	NOUN	poeSentences	10
advice	NOUN	poeSentences	1
advice	NOUN	poeSentences	1
repugnance	NOUN	poeSentences	2
strength	NOUN	poeSentences	9
year	NOUN	poeSentences	4
day	NOUN	poeSentences	10
justice	NOUN	poeSentences	4
occasion	NOUN	poeSentences	6
suggestion	NOUN	poeSentences	6
rival	NOUN	poeSentences	3
side	NOUN	poeSentences	14
error	NOUN	poeSentences	7
folly	NOUN	poeSentences	4
age	NOUN	poeSentences	8
inexperience	NOUN	poeSentences	1
sense	NOUN	poeSentences	9
talent	NOUN	poeSentences	2
wisdom	NOUN	poeSentences	5
day	NOUN	poeSentences	10
man	NOUN	poeSentences	13
counsel	NOUN	poeSentences	3
whisper	NOUN	poeSentences	3
length	NOUN	poeSentences	5
extreme	NOUN	poeSentences	6
supervision	NOUN	poeSentences	1
arrogance	NOUN	poeSentences	1
year	NOUN	poeSentences	4
connexion	NOUN	poeSentences	6
schoolmate	NOUN	poeSentences	1
feeling	NOUN	poeSentences	19
regard	NOUN	poeSentences	10
friendship	NOUN	poeSentences	1
month	NOUN	poeSentences	2
residence	NOUN	poeSentences	4
academy	NOUN	poeSentences	4
intrusion	NOUN	poeSentences	5
manner	NOUN	poeSentences	3
doubt	NOUN	poeSentences	4
measure	NOUN	poeSentences	13
sentiment	NOUN	poeSentences	2
proportion	NOUN	poeSentences	7
hatred	NOUN	poeSentences	1
occasion	NOUN	poeSentences	6
show	NOUN	poeSentences	16
period	NOUN	poeSentences	7
aright	NOUN	poeSentences	1
altercation	NOUN	poeSentences	1
violence	NOUN	poeSentences	3
guard	NOUN	poeSentences	14
openness	NOUN	poeSentences	3
demeanor	NOUN	poeSentences	1
nature	NOUN	poeSentences	5
accent	NOUN	poeSentences	7
air	NOUN	poeSentences	15
appearance	NOUN	poeSentences	6
vision	NOUN	poeSentences	5
infancy	NOUN	poeSentences	2
memory	NOUN	poeSentences	5
time	NOUN	poeSentences	15
memory	NOUN	poeSentences	5
sensation	NOUN	poeSentences	5
difficulty	NOUN	poeSentences	4
belief	NOUN	poeSentences	2
being	NOUN	poeSentences	15
epoch	NOUN	poeSentences	3
point	NOUN	poeSentences	40
past	NOUN	poeSentences	6
delusion	NOUN	poeSentences	3
day	NOUN	poeSentences	10
conversation	NOUN	poeSentences	1
namesake	NOUN	poeSentences	1
house	NOUN	poeSentences	14
subdivision	NOUN	poeSentences	5
chamber	NOUN	poeSentences	6
number	NOUN	poeSentences	17
student	NOUN	poeSentences	2
building	NOUN	poeSentences	14
nook	NOUN	poeSentences	2
recess	NOUN	poeSentences	8
odd	NOUN	poeSentences	6
end	NOUN	poeSentences	18
structure	NOUN	poeSentences	6
ingenuity	NOUN	poeSentences	2
dormitory	NOUN	poeSentences	2
closet	NOUN	poeSentences	5
individual	NOUN	poeSentences	6
apartment	NOUN	poeSentences	1
night	NOUN	poeSentences	8
close	NOUN	poeSentences	37
year	NOUN	poeSentences	4
school	NOUN	poeSentences	10
altercation	NOUN	poeSentences	1
one	NOUN	poeSentences	9
sleep	NOUN	poeSentences	6
bed	NOUN	poeSentences	13
lamp	NOUN	poeSentences	2
hand	NOUN	poeSentences	16
wilderness	NOUN	poeSentences	4
passage	NOUN	poeSentences	10
bedroom	NOUN	poeSentences	1
rival	NOUN	poeSentences	3
piece	NOUN	poeSentences	18
wit	NOUN	poeSentences	3
expense	NOUN	poeSentences	4
hitherto	NOUN	poeSentences	1
intention	NOUN	poeSentences	3
scheme	NOUN	poeSentences	7
operation	NOUN	poeSentences	11
extent	NOUN	poeSentences	2
malice	NOUN	poeSentences	2
closet	NOUN	poeSentences	5
lamp	NOUN	poeSentences	2
shade	NOUN	poeSentences	13
outside	NOUN	poeSentences	14
step	NOUN	poeSentences	21
sound	NOUN	poeSentences	24
tranquil	NOUN	poeSentences	2
breathing	NOUN	poeSentences	11
light	NOUN	poeSentences	47
bed	NOUN	poeSentences	13
curtain	NOUN	poeSentences	3
prosecution	NOUN	poeSentences	3
plan	NOUN	poeSentences	7
ray	NOUN	poeSentences	10
sleeper	NOUN	poeSentences	9
eye	NOUN	poeSentences	6
moment	NOUN	poeSentences	6
countenance	NOUN	poeSentences	4
numbness	NOUN	poeSentences	2
iciness	NOUN	poeSentences	2
feeling	NOUN	poeSentences	19
frame	NOUN	poeSentences	17
breast	NOUN	poeSentences	7
knee	NOUN	poeSentences	3
spirit	NOUN	poeSentences	9
objectless	NOUN	poeSentences	0
horror	NOUN	poeSentences	3
breath	NOUN	poeSentences	5
lamp	NOUN	poeSentences	2
proximity	NOUN	poeSentences	3
face	NOUN	poeSentences	22
lineament	NOUN	poeSentences	2
fit	NOUN	poeSentences	16
ague	NOUN	poeSentences	3
manner	NOUN	poeSentences	3
brain	NOUN	poeSentences	7
multitude	NOUN	poeSentences	3
thought	NOUN	poeSentences	17
vivacity	NOUN	poeSentences	1
hour	NOUN	poeSentences	4
name	NOUN	poeSentences	15
contour	NOUN	poeSentences	4
person	NOUN	poeSentences	3
day	NOUN	poeSentences	10
arrival	NOUN	poeSentences	3
academy	NOUN	poeSentences	4
imitation	NOUN	poeSentences	5
gait	NOUN	poeSentences	3
voice	NOUN	poeSentences	13
habit	NOUN	poeSentences	7
manner	NOUN	poeSentences	3
truth	NOUN	poeSentences	5
bound	NOUN	poeSentences	27
possibility	NOUN	poeSentences	4
result	NOUN	poeSentences	7
practice	NOUN	poeSentences	10
imitation	NOUN	poeSentences	5
creeping	NOUN	poeSentences	5
shudder	NOUN	poeSentences	4
lamp	NOUN	poeSentences	2
chamber	NOUN	poeSentences	6
hall	NOUN	poeSentences	13
academy	NOUN	poeSentences	4
lapse	NOUN	poeSentences	9
month	NOUN	poeSentences	2
home	NOUN	poeSentences	17
idleness	NOUN	poeSentences	3
student	NOUN	poeSentences	2
interval	NOUN	poeSentences	4
remembrance	NOUN	poeSentences	2
event	NOUN	poeSentences	4
material	NOUN	poeSentences	11
change	NOUN	poeSentences	20
nature	NOUN	poeSentences	5
feeling	NOUN	poeSentences	19
truth	NOUN	poeSentences	5
tragedy	NOUN	poeSentences	2
drama	NOUN	poeSentences	4
room	NOUN	poeSentences	5
evidence	NOUN	poeSentences	6
sense	NOUN	poeSentences	9
subject	NOUN	poeSentences	15
wonder	NOUN	poeSentences	6
extent	NOUN	poeSentences	2
credulity	NOUN	poeSentences	1
smile	NOUN	poeSentences	3
force	NOUN	poeSentences	19
imagination	NOUN	poeSentences	3
specie	NOUN	poeSentences	1
scepticism	NOUN	poeSentences	1
character	NOUN	poeSentences	10
life	NOUN	poeSentences	14
vortex	NOUN	poeSentences	2
folly	NOUN	poeSentences	4
froth	NOUN	poeSentences	4
hour	NOUN	poeSentences	4
impression	NOUN	poeSentences	9
memory	NOUN	poeSentences	5
levity	NOUN	poeSentences	2
existence	NOUN	poeSentences	2
course	NOUN	poeSentences	13
profligacy	NOUN	poeSentences	2
profligacy	NOUN	poeSentences	2
defiance	NOUN	poeSentences	3
law	NOUN	poeSentences	7
vigilance	NOUN	poeSentences	2
institution	NOUN	poeSentences	5
year	NOUN	poeSentences	4
folly	NOUN	poeSentences	4
profit	NOUN	poeSentences	4
habit	NOUN	poeSentences	7
vice	NOUN	poeSentences	2
degree	NOUN	poeSentences	7
stature	NOUN	poeSentences	2
week	NOUN	poeSentences	3
dissipation	NOUN	poeSentences	3
party	NOUN	poeSentences	6
student	NOUN	poeSentences	2
carousal	NOUN	poeSentences	1
chamber	NOUN	poeSentences	6
hour	NOUN	poeSentences	4
night	NOUN	poeSentences	8
debauchery	NOUN	poeSentences	1
morning	NOUN	poeSentences	4
wine	NOUN	poeSentences	4
seduction	NOUN	poeSentences	2
dawn	NOUN	poeSentences	6
east	NOUN	poeSentences	7
extravagance	NOUN	poeSentences	3
height	NOUN	poeSentences	4
card	NOUN	poeSentences	13
intoxication	NOUN	poeSentences	3
act	NOUN	poeSentences	15
toast	NOUN	poeSentences	6
profanity	NOUN	poeSentences	1
attention	NOUN	poeSentences	6
unclosing	NOUN	poeSentences	0
door	NOUN	poeSentences	5
apartment	NOUN	poeSentences	1
voice	NOUN	poeSentences	13
servant	NOUN	poeSentences	2
person	NOUN	poeSentences	3
haste	NOUN	poeSentences	3
hall	NOUN	poeSentences	13
wine	NOUN	poeSentences	4
interruption	NOUN	poeSentences	3
step	NOUN	poeSentences	21
vestibule	NOUN	poeSentences	2
building	NOUN	poeSentences	14
room	NOUN	poeSentences	5
lamp	NOUN	poeSentences	2
light	NOUN	poeSentences	47
dawn	NOUN	poeSentences	6
way	NOUN	poeSentences	13
window	NOUN	poeSentences	8
foot	NOUN	poeSentences	14
threshold	NOUN	poeSentences	5
figure	NOUN	poeSentences	18
youth	NOUN	poeSentences	6
height	NOUN	poeSentences	4
morning	NOUN	poeSentences	4
frock	NOUN	poeSentences	3
novel	NOUN	poeSentences	4
fashion	NOUN	poeSentences	5
one	NOUN	poeSentences	9
moment	NOUN	poeSentences	6
light	NOUN	poeSentences	47
feature	NOUN	poeSentences	8
face	NOUN	poeSentences	22
arm	NOUN	poeSentences	8
gesture	NOUN	poeSentences	4
impatience	NOUN	poeSentences	3
word	NOUN	poeSentences	11
ear	NOUN	poeSentences	5
instant	NOUN	poeSentences	5
manner	NOUN	poeSentences	3
stranger	NOUN	poeSentences	5
shake	NOUN	poeSentences	15
finger	NOUN	poeSentences	7
eye	NOUN	poeSentences	6
light	NOUN	poeSentences	47
amazement	NOUN	poeSentences	1
pregnancy	NOUN	poeSentences	1
admonition	NOUN	poeSentences	2
singular	NOUN	poeSentences	7
character	NOUN	poeSentences	10
tone	NOUN	poeSentences	15
key	NOUN	poeSentences	21
syllable	NOUN	poeSentences	1
memory	NOUN	poeSentences	5
day	NOUN	poeSentences	10
soul	NOUN	poeSentences	5
shock	NOUN	poeSentences	17
battery	NOUN	poeSentences	7
ere	NOUN	poeSentences	0
use	NOUN	poeSentences	13
sense	NOUN	poeSentences	9
event	NOUN	poeSentences	4
effect	NOUN	poeSentences	8
imagination	NOUN	poeSentences	3
week	NOUN	poeSentences	3
inquiry	NOUN	poeSentences	3
cloud	NOUN	poeSentences	14
speculation	NOUN	poeSentences	4
perception	NOUN	poeSentences	5
identity	NOUN	poeSentences	4
individual	NOUN	poeSentences	6
affair	NOUN	poeSentences	3
counsel	NOUN	poeSentences	3
wilson?—and	NOUN	poeSentences	0
whence	NOUN	poeSentences	1
purpose	NOUN	poeSentences	5
point	NOUN	poeSentences	40
regard	NOUN	poeSentences	10
accident	NOUN	poeSentences	2
family	NOUN	poeSentences	8
removal	NOUN	poeSentences	2
academy	NOUN	poeSentences	4
afternoon	NOUN	poeSentences	2
day	NOUN	poeSentences	10
period	NOUN	poeSentences	7
subject	NOUN	poeSentences	15
attention	NOUN	poeSentences	6
departure	NOUN	poeSentences	3
vanity	NOUN	poeSentences	4
parent	NOUN	poeSentences	3
outfit	NOUN	poeSentences	4
establishment	NOUN	poeSentences	7
luxury	NOUN	poeSentences	3
vie	NOUN	poeSentences	1
profuseness	NOUN	poeSentences	1
expenditure	NOUN	poeSentences	3
heir	NOUN	poeSentences	2
earldom	NOUN	poeSentences	2
appliance	NOUN	poeSentences	2
vice	NOUN	poeSentences	2
temperament	NOUN	poeSentences	3
ardor	NOUN	poeSentences	3
restraint	NOUN	poeSentences	6
decency	NOUN	poeSentences	2
infatuation	NOUN	poeSentences	3
revel	NOUN	poeSentences	3
detail	NOUN	poeSentences	7
extravagance	NOUN	poeSentences	3
spendthrift	NOUN	poeSentences	2
name	NOUN	poeSentences	15
multitude	NOUN	poeSentences	3
folly	NOUN	poeSentences	4
appendix	NOUN	poeSentences	2
catalogue	NOUN	poeSentences	4
vice	NOUN	poeSentences	2
university	NOUN	poeSentences	3
estate	NOUN	poeSentences	3
acquaintance	NOUN	poeSentences	3
art	NOUN	poeSentences	4
gambler	NOUN	poeSentences	2
profession	NOUN	poeSentences	4
adept	NOUN	poeSentences	2
science	NOUN	poeSentences	2
means	NOUN	poeSentences	11
income	NOUN	poeSentences	1
expense	NOUN	poeSentences	4
fellow	NOUN	poeSentences	7
collegian	NOUN	poeSentences	1
fact	NOUN	poeSentences	4
enormity	NOUN	poeSentences	4
offence	NOUN	poeSentences	5
sentiment	NOUN	poeSentences	2
doubt	NOUN	poeSentences	4
reason	NOUN	poeSentences	9
impunity	NOUN	poeSentences	1
associate	NOUN	poeSentences	9
evidence	NOUN	poeSentences	6
sense	NOUN	poeSentences	9
course	NOUN	poeSentences	13
gay	NOUN	poeSentences	7
frank	NOUN	poeSentences	6
commoner	NOUN	poeSentences	10
folly	NOUN	poeSentences	4
parasite	NOUN	poeSentences	2
folly	NOUN	poeSentences	4
youth	NOUN	poeSentences	6
fancy	NOUN	poeSentences	6
error	NOUN	poeSentences	7
whim	NOUN	poeSentences	2
vice	NOUN	poeSentences	2
extravagance	NOUN	poeSentences	3
year	NOUN	poeSentences	4
way	NOUN	poeSentences	13
university	NOUN	poeSentences	3
parvenu	NOUN	poeSentences	3
nobleman	NOUN	poeSentences	1
report	NOUN	poeSentences	13
rich	NOUN	poeSentences	13
intellect	NOUN	poeSentences	3
course	NOUN	poeSentences	13
subject	NOUN	poeSentences	15
skill	NOUN	poeSentences	2
play	NOUN	poeSentences	52
gambler	NOUN	poeSentences	2
art	NOUN	poeSentences	4
sum	NOUN	poeSentences	8
snare	NOUN	poeSentences	7
length	NOUN	poeSentences	5
scheme	NOUN	poeSentences	7
intention	NOUN	poeSentences	3
meeting	NOUN	poeSentences	19
chamber	NOUN	poeSentences	6
fellow	NOUN	poeSentences	7
commoner	NOUN	poeSentences	10
justice	NOUN	poeSentences	4
suspicion	NOUN	poeSentences	4
design	NOUN	poeSentences	14
coloring	NOUN	poeSentences	9
party	NOUN	poeSentences	6
introduction	NOUN	poeSentences	7
card	NOUN	poeSentences	13
proposal	NOUN	poeSentences	3
dupe	NOUN	poeSentences	2
topic	NOUN	poeSentences	2
none	NOUN	poeSentences	4
finesse	NOUN	poeSentences	1
occasion	NOUN	poeSentences	6
matter	NOUN	poeSentences	7
wonder	NOUN	poeSentences	6
victim	NOUN	poeSentences	2
night	NOUN	poeSentences	8
length	NOUN	poeSentences	5
manoeuvre	NOUN	poeSentences	8
antagonist	NOUN	poeSentences	3
game	NOUN	poeSentences	14
rest	NOUN	poeSentences	18
company	NOUN	poeSentences	10
extent	NOUN	poeSentences	2
play	NOUN	poeSentences	52
card	NOUN	poeSentences	13
spectator	NOUN	poeSentences	2
parvenu	NOUN	poeSentences	3
artifice	NOUN	poeSentences	1
part	NOUN	poeSentences	18
evening	NOUN	poeSentences	6
nervousness	NOUN	poeSentences	3
